sweep_id,rep,n,p,sigma,estimator,lambda,kappa,ISE,OpErr,OpErr2,RMSE,DiscErr,cell_label
3,42,20,40,0.1935873133509986,ridge,0.46415888336127725,1.82224487951968e+18,0.2341575262489023,0.08145879935703322,0.0066355359926893965,0.20897674046233036,0.0002056519847799586,"p=40,n=p/2"
3,43,20,40,0.1935873133509986,ridge,1.0,1.7545234429967235e+19,0.12452191131976803,0.10080218941426904,0.010161081390710173,0.21847831973898374,0.00022922255254387137,"p=40,n=p/2"
3,44,20,40,0.1935873133509986,ridge,0.46415888336127725,3.809625048494576e+18,0.21253369986807172,0.08581506959994203,0.007364226170442896,0.21148825717230202,0.00021995889437057315,"p=40,n=p/2"
3,45,20,40,0.1935873133509986,ridge,0.46415888336127725,3.274058913216591e+18,0.2693515618199141,0.10876825272404794,0.011830532800642363,0.22244988338264024,0.00021976345717157007,"p=40,n=p/2"
3,46,20,40,0.1935873133509986,ridge,1.0,1.6258297038516234e+19,0.10469522434256003,0.08747527219760462,0.007651923246045021,0.2121616806333037,0.0002112138108225321,"p=40,n=p/2"
3,47,20,40,0.1935873133509986,ridge,0.46415888336127725,2.5260277934906696e+18,0.20912133472090974,0.08881110961809359,0.007887413191597036,0.21384903761985202,0.00022829587765997293,"p=40,n=p/2"
3,48,20,40,0.1935873133509986,ridge,1.0,3.788825169829462e+18,0.10998938569144898,0.09078831081214585,0.008242517380122799,0.21308641049315646,0.0002198352890485647,"p=40,n=p/2"
3,49,20,40,0.1935873133509986,ridge,0.46415888336127725,1.9162816689380915e+18,0.2532435648863091,0.11172469358874015,0.012482407157497877,0.2216922109214694,0.0002193615436223332,"p=40,n=p/2"
3,0,40,40,0.1935873133509986,ols,0.0,6931541.728270859,4338.525311050321,3.2443332499951905,10.525698237024356,3.251438443458986,0.00020727577202375765,"p=40,n=p"
3,1,40,40,0.1935873133509986,ols,0.0,169261266.71184477,148854.32448094487,17.975623015778197,323.1230228053749,17.97659919150793,0.00021630164902152718,"p=40,n=p"
3,2,40,40,0.1935873133509986,ols,0.0,2330325.902023277,2615.861264634141,2.396433854525695,5.74289521911688,2.40537011385143,0.00021003695181226099,"p=40,n=p"
3,3,40,40,0.1935873133509986,ols,0.0,752539.8916416728,1157.2142494735338,1.5576387368488478,2.4262384345320744,1.571520679090863,0.00021506117946649186,"p=40,n=p"
3,4,40,40,0.1935873133509986,ols,0.0,974459.9218682062,1100.654748864444,1.6609748878725048,2.75883757814308,1.6725013363213062,0.00022039688937188442,"p=40,n=p"
3,5,40,40,0.1935873133509986,ols,0.0,4524699.13390103,7067.6504256498,3.6879395532152324,13.60089814816937,3.6902684999948647,0.00022084225503115379,"p=40,n=p"
3,6,40,40,0.1935873133509986,ols,0.0,9375317.514056282,8753.990114786327,4.115622189423199,16.938346006072603,4.119745768032383,0.00020515245755647419,"p=40,n=p"
3,7,40,40,0.1935873133509986,ols,0.0,2002216.0457185532,2892.5452143261755,2.7373792729674493,7.493245284071802,2.7434283924999003,0.0002125507454999027,"p=40,n=p"
3,8,40,40,0.1935873133509986,ols,0.0,196121.8194496019,502.08603269304075,1.0116843537969398,1.0235052317175315,1.0298497931086803,0.00021673823673371606,"p=40,n=p"
